split,period,subject_id,run,residual_mse,stable_mse,dynamic_mse,lag1_pearson,first_difference_mse
train,full,368753,LR,0.14500762887318416,0.03541205371087643,0.10959557516230772,0.9601781577652013,0.00873844778211975
train,full,377451,LR,0.22116452131905243,0.07792796161586352,0.14323655970318894,0.9664585630468254,0.009608545566925576
train,full,378756,LR,0.1645311176803037,0.052925152571770606,0.1116059651085331,0.9614189029057756,0.008603963972493248
train,full,378857,LR,0.17894726835639116,0.03920374461073965,0.1397435237456515,0.9661692257249493,0.009468758157500893
train,full,379657,LR,0.2132984958317333,0.050630349591266506,0.16266814624046683,0.968038121845407,0.010422614899294382
train,full,381543,LR,0.18371964702723556,0.05173371124017455,0.131985935787061,0.9701799802193319,0.007886327085004051
train,full,382242,LR,0.1491717263402298,0.04542196332421395,0.10374976301601585,0.9562959421367608,0.009067318439687092
train,full,385046,LR,0.19507752008910853,0.07881541655313896,0.11626210353596958,0.9578906133160014,0.009794693037922481
train,full,385450,LR,0.1899844880369514,0.04401497527749451,0.14596951275945688,0.9674051324101702,0.009524670822183454
train,full,386250,LR,0.1628714371603262,0.04520704214550388,0.11766439501482234,0.957412531522471,0.010029477410021225
train,full,389357,LR,0.1572151107290547,0.05033821323293244,0.10687689749612227,0.95874834228454,0.008821019940359966
train,full,390645,LR,0.1859509683941032,0.051795684356267746,0.13415528403783544,0.9670596941186554,0.008857489594648644
train,full,391748,LR,0.21164228092066995,0.09366282869505946,0.11797945222561051,0.9595132324363852,0.009553964296644303
train,full,392750,LR,0.18826996343141109,0.06793695729715493,0.12033300613425615,0.9591993433095674,0.009831017056190048
train,full,393550,LR,0.188613474609347,0.07193657662114047,0.1166768979882065,0.9623325706013799,0.008797551246068182
train,full,395251,LR,0.12691728656634085,0.035164219598447496,0.09175306696789336,0.9552357671956391,0.008228424631137888
train,full,395756,LR,0.15603253600551553,0.031677761908883224,0.1243547740966323,0.9652903683999131,0.008644783759792354
train,full,397154,LR,0.18451110532182258,0.0655700405722418,0.11894106474958079,0.9594948062959602,0.009643287310367022
train,full,397760,LR,0.14657976050880228,0.033797671309089956,0.11278208919971232,0.9636518621240516,0.00821404951277465
train,full,401422,LR,0.13371331861823788,0.031397002023096705,0.10231631659514118,0.9603361647233224,0.008129495295355926
train,full,406432,LR,0.16979778279566834,0.05288613422795041,0.11691164856771791,0.9553985241798247,0.01043640906522444
train,full,406836,LR,0.14811294900632857,0.04557497170811238,0.1025379772982162,0.9542936796035977,0.009374123489722629
train,full,412528,LR,0.14645619355363312,0.03918592397311955,0.10727026958051354,0.9587313249693417,0.008872248253965867
train,full,413934,LR,0.15753600246677296,0.031318559935177855,0.1262174425315951,0.9604609661692144,0.009959252231152758
train,full,419239,LR,0.1421133562386961,0.05279162008152574,0.08932173615717033,0.9578098973040395,0.007539553459833804
train,full,421226,LR,0.1686274684177395,0.052174532947689665,0.11645293547004984,0.9602452099109838,0.009264643283324442
train,full,424939,LR,0.18641771194763104,0.08657392000818383,0.09984379193944719,0.953928989963891,0.009203845053483144
train,full,432332,LR,0.18057571917642504,0.0460797195908796,0.13449599958554545,0.9621654851273721,0.010174740636114942
train,full,436239,LR,0.1765233712469887,0.06131117852012831,0.11521219272686037,0.9587046884178676,0.009525051219268546
train,full,436845,LR,0.1644865072593572,0.03396910309142477,0.13051740416793242,0.9628897311283119,0.009709093729051066
train,full,441939,LR,0.17953211264438856,0.0334492324968868,0.1460828801475018,0.9673090279412757,0.009560563255257474
train,full,445543,LR,0.20307028594927096,0.03646390475895163,0.16660638119031929,0.9655447152430009,0.011502232554359655
train,full,448347,LR,0.191594386474475,0.06295101591505214,0.12864337055942288,0.9674622963767673,0.008381529371305008
train,full,449753,LR,0.28300523818152584,0.1566054578913679,0.12639978029015791,0.9611610994060317,0.009812160863051336
train,full,453441,LR,0.22120988969427918,0.12835068831519167,0.09285920137908749,0.9572493414772073,0.007924400699877729
train,full,453542,LR,0.15491458882246414,0.05257145157831737,0.1023431372441468,0.9588466530896231,0.008431899632209024
train,full,454140,LR,0.15088980040881925,0.035954595320937636,0.11493520508788159,0.9622925706073836,0.008674309798188652
train,full,459453,LR,0.21445032227333843,0.09368609983582919,0.12076422243750923,0.9602847950213581,0.009591741771535772
train,full,461743,LR,0.18737179146303207,0.06935768078069537,0.11801411068233669,0.9589991095217977,0.009685092521307727
train,full,463040,LR,0.15123499259316783,0.031838274838809605,0.11939671775435823,0.962511475373237,0.008968138437850305
train,full,465852,LR,0.16921861025758686,0.06550872548702237,0.10370988477056449,0.9594527333090666,0.008420436798156955
train,full,467351,LR,0.18439899960048317,0.08139137991553477,0.10300761968494841,0.9629176755620714,0.007640973470351662
train,full,468050,LR,0.16826727626155016,0.05517221266266397,0.11309506359888619,0.962566058572525,0.008480644778529707
train,full,473952,LR,0.1973783387542702,0.05575356154328067,0.1416247772109895,0.9611083378029283,0.011036457635142868
train,full,475855,LR,0.17095626225577412,0.04869364409730409,0.12226261815847002,0.9639770389981355,0.008824629635299992
train,full,479762,LR,0.16344146195067383,0.04276824539727382,0.1206732165534,0.9584171204526742,0.010043374109472467
train,full,480141,LR,0.22773267538168393,0.10322866734520506,0.12450400803647886,0.959392598211741,0.010103504567936903
train,full,481951,LR,0.2131120621120955,0.06276786699908965,0.15034419511300584,0.9660604197271977,0.010219903259240002
train,full,486759,LR,0.1663397072154791,0.03182114774696323,0.1345185594685159,0.9659349101722681,0.009181662135404245
train,full,492754,LR,0.14436806127072063,0.04007542571847228,0.10429263555224834,0.9608056895148822,0.008188583188162835
train,full,495255,LR,0.36521784530039325,0.07259687368634167,0.2926209716140515,0.9835712317247125,0.009625924132220767
train,full,497865,LR,0.229477930872564,0.08518787124477178,0.14429005962779223,0.9599418687579011,0.011550178349071195
train,full,500222,LR,0.18053721232353406,0.0555325392001067,0.1250046731234274,0.9607720916901663,0.0098241335583696
train,full,510326,LR,0.14762200892501037,0.03631361443723162,0.11130839448777877,0.9569834060245228,0.009580737282611109
train,full,512835,LR,0.15231448192021532,0.0296035423193634,0.12271093960085191,0.9637090392715989,0.008922359269362915
train,full,513130,LR,0.1411091583236434,0.036452082086403,0.10465707623724041,0.9596492274286874,0.008455216010026939
train,full,513736,LR,0.15474129104741596,0.03989684557196102,0.11484444547545493,0.9621573797999085,0.008692230816720043
train,full,516742,LR,0.15346436608209493,0.036707381389778325,0.11675698469231659,0.9610544316170619,0.009094732089346514
train,full,518746,LR,0.17409270475403543,0.04365284449896323,0.1304398602550722,0.9629884547195278,0.009669331830927032
train,full,519647,LR,0.18767640049632248,0.0359048375433895,0.15177156295293293,0.9715063723937434,0.008652662878181547
train,full,520228,LR,0.18124933073051624,0.07286264463669019,0.10838668609382608,0.9576297227625398,0.009195010317080985
train,full,522434,LR,0.16081191232241385,0.03994476664054779,0.12086714568186607,0.9608448383728548,0.00948123022782053
train,full,523032,LR,0.1999313203842104,0.08739037974398699,0.11254094064022345,0.9555028206126722,0.010008241167327925
train,full,529549,LR,0.18417183452254027,0.04176932809576952,0.14240250642677074,0.9691812595582163,0.008790083571209749
train,full,529953,LR,0.23081630501791822,0.0800918559894842,0.15072444902843407,0.9686588683693985,0.009467122470791465
train,full,530635,LR,0.17195444454842962,0.06392282833776997,0.10803161621065964,0.9595937617313772,0.008738924455792
train,full,531536,LR,0.1890675941630912,0.03841543326327207,0.15065216089981914,0.9654105831509455,0.010436580523619761
train,full,536647,LR,0.1843840549518915,0.05576732125625462,0.1286167336956369,0.9602982300996218,0.01023174187545856
train,full,540436,LR,0.22308059900706825,0.107788773521081,0.11529182548598721,0.9609141180173374,0.008989220902169711
train,full,541640,LR,0.15307213430939312,0.03492391568010557,0.11814821862928757,0.9615560631899838,0.009094916122580817
train,full,541943,LR,0.18077882910048848,0.05123910551443453,0.12953972358605398,0.9623980028872366,0.00975482693449739
train,full,545345,LR,0.18845943737162665,0.05681307581550567,0.131646361556121,0.9582729622781093,0.010994387016451918
train,full,547046,LR,0.16946063933177394,0.040432215927552126,0.12902842340422183,0.9599465359077768,0.01033948526944927
train,full,548250,LR,0.1626575442991665,0.051755078419966835,0.11090246587919968,0.9558263267417897,0.009805619485692233
train,full,550439,LR,0.14421027330619637,0.03491703231668316,0.10929324098951324,0.9574737832653231,0.009305141415736982
train,full,552241,LR,0.20895975358770327,0.04671710056810175,0.16224265301960153,0.9649190188385123,0.011398530832308887
train,full,555348,LR,0.17210498302851107,0.0483870973784533,0.1237178856500578,0.9662172547945026,0.00837341591915531
train,full,555651,LR,0.18919285276300848,0.0707200876183009,0.1184727651447076,0.9582882820642667,0.009885824973377859
train,full,555954,LR,0.16334723649373634,0.03708178717390367,0.1262654493198327,0.9616168202458499,0.009710557719648709
train,full,558657,LR,0.1495212662126458,0.027044837464102748,0.12247642874854307,0.9646442950765588,0.008678665636567287
train,full,558960,LR,0.15520737111675167,0.036660870084614286,0.11854650103213737,0.959082398152365,0.009714632904817654
train,full,559053,LR,0.13541913603767303,0.032820572274231505,0.1025985637634415,0.9595405607674844,0.00830883916265854
train,full,561242,LR,0.16967162347586295,0.03890064501471735,0.1307709784611456,0.9619440590802029,0.009971194061297092
train,full,562345,LR,0.21803366067962435,0.10607865463608283,0.11195500604354151,0.9589378178827923,0.009203923150689557
train,full,562446,LR,0.1638006832115021,0.04530939803590538,0.11849128517559668,0.9562389797808413,0.010386459097723282
train,full,565452,LR,0.21484748316160818,0.09868645946300295,0.11616102369860523,0.9616659490312414,0.008911491695382268
train,full,566454,LR,0.1739812865278438,0.06144829824358495,0.11253298828425885,0.9594247629285412,0.009136916853911095
train,full,567052,LR,0.16189772529002106,0.037573056092138846,0.12432466919788221,0.9615171209104726,0.009580238679933755
train,full,567961,LR,0.1584256201384923,0.056556358322621535,0.10186926181587076,0.9583301815468508,0.00849791091794867
train,full,568963,LR,0.14561194969812435,0.033815579767007116,0.11179636993111722,0.9593328762117406,0.009108133787283645
train,full,570243,LR,0.1700955506760598,0.05619787296617501,0.11389767770988479,0.958328553872554,0.009498072666632265
train,full,571548,LR,0.16091831204596554,0.049492573669259105,0.11142573837670644,0.9611716405188026,0.008659612551230279
train,full,572045,LR,0.14690568449477281,0.041571114571117423,0.1053345699236554,0.9603781262918483,0.008355257898669123
train,full,573249,LR,0.1616676506091616,0.04556490493199885,0.1161027456771628,0.9610678482601582,0.00905007596482224
train,full,573451,LR,0.22030130911607906,0.08507812766257311,0.13522318145350595,0.9668627562081525,0.008966350916077215
train,full,576255,LR,0.14688208425291768,0.042391392471571074,0.10449069178134661,0.9596009363903829,0.008449504675837523
train,full,578158,LR,0.19894743049038222,0.06048981647649943,0.13845761401388282,0.9651908189377694,0.009644567084492114
train,full,579665,LR,0.1894503851257758,0.07768430770801799,0.1117660774177578,0.9608955176218662,0.008732443113864785
train,full,579867,LR,0.16043074559224546,0.047408922115766076,0.11302182347647938,0.9603393830599888,0.008968528671508613
train,full,580044,LR,0.17156517991363274,0.03803847059879338,0.13352670931483934,0.9619321584114304,0.010181029780547532
train,full,580347,LR,0.170428472227408,0.045016980177337206,0.1254114920500708,0.9620480416382202,0.009533790748310665
train,full,581349,LR,0.25349965328784935,0.12934336733180987,0.12415628595603947,0.9620911686244967,0.009386086467541884
train,full,583858,LR,0.17320950285773348,0.044473556457207734,0.12873594640052574,0.9613235079601178,0.00997007276519556
train,full,586460,LR,0.17811058940776445,0.05096968952969244,0.12714089987807203,0.9622540455633453,0.009605932186714275
train,full,587664,LR,0.22516660428570537,0.08074124231725317,0.14442536196845224,0.9602883740929545,0.011469542212081244
train,full,588565,LR,0.17012005219280152,0.04255425984532316,0.12756579234747834,0.9658872641451616,0.008702371164606561
train,full,589567,LR,0.22198294836495205,0.06396266148073985,0.15802028688421219,0.9684195125595876,0.009998438287826818
train,full,590047,LR,0.14205733873943768,0.03375270067511155,0.10830463806432614,0.9558112857889184,0.009580200710091434
train,full,592455,LR,0.19510507585570958,0.08505012586163276,0.11005494999407685,0.9592521225674997,0.008977127186938402
train,full,594156,LR,0.1840190189990678,0.07336720455231258,0.11065181444675526,0.9591871453887835,0.009022403128817472
train,full,598568,LR,0.26302588399203464,0.1388797247753642,0.12414615921667044,0.9639527817046646,0.008932857151834579
train,full,599065,LR,0.17954813348424858,0.059947390658622215,0.11960074282562637,0.9581174468009027,0.010016636746729068
train,full,599469,LR,0.18779675970707965,0.07356286274741607,0.11423389695966357,0.9629272702708641,0.008474922733997994
train,full,599671,LR,0.2737687591296396,0.05730401876854386,0.21646474036109573,0.9753758964206445,0.010684544903710494
train,full,601127,LR,0.20830933624819456,0.05854123381859492,0.14976810242959965,0.9645649220132694,0.010630687615699526
train,full,604537,LR,0.1478936408812595,0.03175783701276754,0.11613580386849195,0.9588757758720523,0.009563976056481628
train,full,609143,LR,0.16066262531573794,0.037759351566777406,0.12290327374896055,0.9646529697987496,0.008699337954099627
train,full,611938,LR,0.18831982845939535,0.03062443041169028,0.15769539804770505,0.9661104624577314,0.010703750542164167
train,full,613538,LR,0.16521082343331936,0.03445509551638856,0.13075572791693077,0.9643690887061416,0.009336320970857945
train,full,615441,LR,0.19034049934079977,0.03411410534246133,0.15622639399833846,0.9704322313269141,0.009251838666244442
train,full,615744,LR,0.18278428381843792,0.04799567884352004,0.13478860497491787,0.9618877734013753,0.010286013066565805
train,full,617748,LR,0.1677438499087555,0.04715191555888979,0.12059193434986569,0.9634031579850061,0.008824090807680315
train,full,618952,LR,0.20436045943435802,0.0634387800156076,0.14092167941875042,0.9670978194594901,0.009258332361135324
train,full,620434,LR,0.16742740413458582,0.06194329244188361,0.1054841116927022,0.9543516313602807,0.009631805865248722
train,full,622236,LR,0.1657309439320882,0.044201557248131865,0.12152938668395635,0.9627884246179716,0.009055000847362903
train,full,623844,LR,0.17412043384713816,0.034939109765317944,0.13918132408182018,0.9567745632340048,0.012040801137696127
train,full,626648,LR,0.159455166490633,0.0506680281254921,0.10878713836514088,0.9609127122377278,0.008513266678949033
train,full,627549,LR,0.18198622115193427,0.053258655954474675,0.12872756519745962,0.9612012397342363,0.009993839256503764
train,full,633847,LR,0.1806990996873415,0.05128657670379478,0.1294125229835467,0.96547461843683,0.008947961771871682
train,full,634748,LR,0.16518094700982722,0.027823129573722034,0.1373578174361052,0.966866836385152,0.0091202085375925
train,full,635245,LR,0.17710583970724872,0.03918888103117665,0.13791695867607207,0.963868223695283,0.009983118918806332
train,full,644044,LR,0.15688752982790444,0.054625732322513304,0.10226179750539113,0.9597116491637201,0.00824776534643499
train,full,644246,LR,0.17483026327353238,0.06305987844851176,0.11177038482502061,0.958852070675793,0.00919753722879712
train,full,645551,LR,0.15350067943111861,0.04030985610064309,0.11319082333047557,0.9572172651689507,0.009687972165631003
train,full,647858,LR,0.17179399514053562,0.04620265196431007,0.12559134317622553,0.9617687975787533,0.009618229634758434
train,full,654350,LR,0.15573828775971582,0.035680754183871406,0.12005753357584442,0.9625281436564058,0.009016015622556496
train,full,654552,LR,0.18921787036249585,0.06753647551954604,0.12168139484294978,0.9612643183364443,0.009432924936554376
train,full,654754,LR,0.1345045616683302,0.021075650835750002,0.11342891083258018,0.9573657773615899,0.009676060180879176
train,full,656253,LR,0.18649502957936334,0.0622057733382289,0.12428925624113447,0.960798600971344,0.009756240850131544
train,full,656657,LR,0.23423158297458277,0.10512380218651686,0.1291077807880659,0.9610702936571162,0.010021230173816637
train,full,663755,LR,0.1904702254818842,0.05974357177996834,0.13072665370191583,0.9636283200193747,0.009522630948099768
train,full,664757,LR,0.30006181634530354,0.11252751657675053,0.187534299768553,0.9715248665396006,0.010650038096044706
train,full,667056,LR,0.15238111024123452,0.028584913856483884,0.12379619638475062,0.9601287209342969,0.009893850652615683
train,full,668361,LR,0.19727778072930977,0.0665528228346431,0.13072495789466668,0.9638121298192766,0.009480716787990676
train,full,671855,LR,0.13393982628567072,0.028814659873024364,0.10512516641264634,0.9582005246007435,0.008795559171003137
train,full,672756,LR,0.1567949798285046,0.025774146466798886,0.1310208333617057,0.9598665799899166,0.010539799551464836
train,full,673455,LR,0.16199950066847107,0.05298662717096738,0.10901287349750369,0.9616311772965752,0.008376468190850972
train,full,675661,LR,0.13478353534239432,0.03266361213747781,0.10211992320491654,0.9553681411270428,0.009122412166180592
train,full,677766,LR,0.14406850314737996,0.03335047359625637,0.11071802955112359,0.9566333921474001,0.009612947392666917
train,full,677968,LR,0.1556201601742171,0.028868639824639004,0.12675152034957812,0.9642985235466043,0.009067225682336017
train,full,679568,LR,0.165720188069877,0.05220703484647358,0.11351315322340341,0.9606596108407175,0.008939667621068783
train,full,679770,LR,0.162179918060031,0.038803617632158234,0.12337630042787275,0.964069015206285,0.00888056812834411
train,full,680452,LR,0.16917581512598664,0.06016135088388824,0.10901446424209837,0.96165163479106,0.008362732886662387
train,full,680957,LR,0.18524507262140535,0.07308942321462507,0.11215564940678027,0.9614281338974865,0.008660098448281936
train,full,683256,LR,0.19861038202744224,0.07815946225998194,0.12045091976746031,0.9612916597666442,0.009332383195268289
train,full,685058,LR,0.18740431015859757,0.049635068830854875,0.1377692413277427,0.9653141975614657,0.009577699539764391
train,full,686969,LR,0.14941602415003116,0.03853163231281727,0.1108843918372139,0.9588980528437333,0.009119616431850802
train,full,687163,LR,0.16377045944940435,0.0347723106407498,0.12899814880865454,0.9629766354088424,0.009565106668114994
train,full,688569,LR,0.18834269927583686,0.042157396566533445,0.14618530270930344,0.9632387197414535,0.010728626791450603
train,full,690152,LR,0.30728981219985596,0.15929203266424616,0.14799777953560989,0.9685583931211252,0.009300853927546824
train,full,692964,LR,0.22405922325012675,0.09128717913146199,0.13277204411866478,0.9649325377767478,0.009328734011316129
train,full,695768,LR,0.18994175137106306,0.06255257707474673,0.12738917429631635,0.9620622614050829,0.009669107051133198
train,full,698168,LR,0.24554993579529155,0.13742520524776186,0.10812473054752969,0.9628601853110813,0.008033247411805774
train,full,700634,LR,0.19403370805130402,0.07492251149173441,0.1191111965595696,0.9572805855418267,0.01016572510476789
train,full,701535,LR,0.15049321710284,0.040508614599514846,0.10998460250332515,0.9600025714575549,0.008806204842593182
train,full,702133,LR,0.2537882425597517,0.11039251327653189,0.1433957292832198,0.9666979038788166,0.009559749364220146
train,full,704238,LR,0.1598651784728179,0.04150588795417938,0.11835929051863854,0.9594287875033525,0.009620714528184374
train,full,705341,LR,0.14485290568798861,0.03215387444722888,0.11269903124075974,0.9584419181236741,0.009383995754061644
train,full,706040,LR,0.15794956198387425,0.04490254230036221,0.11304701968351202,0.9602690298731837,0.008998440570837705
train,full,707749,LR,0.2188276804096532,0.10617444096786524,0.11265323944178794,0.9620401392002333,0.00855617195947919
train,full,715041,LR,0.1599958108617065,0.04178390350536736,0.11821190735633916,0.9558815575088144,0.01044242604481
train,full,715647,LR,0.19972631601087762,0.08879197988787771,0.11093433612299991,0.9619212205614579,0.008451640644194122
train,full,720337,LR,0.1582614629453685,0.03259466479480808,0.12566679815056042,0.9616330386861806,0.00966057929083176
train,full,724446,LR,0.1626506482941246,0.024665621230523814,0.1379850270636008,0.9632583539083438,0.010148701003251466
train,full,725751,LR,0.19162689784260747,0.041314143405555157,0.1503127544370523,0.9614512504207238,0.011610405172883758
train,full,727654,LR,0.18370808885832715,0.037364631713077495,0.14634345714524966,0.9695665110888461,0.008929469188076546
train,full,728454,LR,0.20484140476332577,0.08528448571843115,0.11955691904489457,0.961551826343057,0.00920141543586287
train,full,729254,LR,0.1597010173391126,0.04598689665161952,0.1137141206874931,0.9588547481270506,0.009359982510344743
train,full,729557,LR,0.14972472084563518,0.04974294264951863,0.09998177819611655,0.9578815875140442,0.008426430141251499
train,full,731140,LR,0.19552278833216508,0.06712225192925814,0.12840053640290697,0.9620848258515905,0.009747990019305592
train,full,732243,LR,0.21054816320379838,0.05400139557536883,0.15654676762842953,0.9689189716358164,0.009743591390014277
train,full,735148,LR,0.35819869561499623,0.22177182415521332,0.13642687145978294,0.9709911070046098,0.00790976787501389
train,full,742549,LR,0.21821773751452483,0.08176198740962029,0.13645575010490454,0.9635944296018102,0.00992808273313331
train,full,744553,LR,0.12521379601533744,0.02902878276700682,0.09618501324833062,0.9564864601267131,0.00836128431452821
train,full,748258,LR,0.16045592853918195,0.053418037366578346,0.10703789117260364,0.9601313149195388,0.00854146039090222
train,full,748662,LR,0.13846405303852818,0.039467193940971874,0.0989968590975563,0.9565865937095425,0.008595515645227597
train,full,749058,LR,0.21824100220909046,0.09759292019236618,0.12064808201672429,0.9624030027134904,0.009075017586608879
train,full,749361,LR,0.1538666585442557,0.04316554249258709,0.11070111605166863,0.9592725904074305,0.009024415854953395
train,full,751348,LR,0.17868428948258663,0.07472375456922256,0.10396053491336407,0.9569894446869623,0.008941818325844756
train,full,753150,LR,0.1919124574916802,0.03449388495030839,0.15741857254137182,0.9681183349805039,0.010046945226812475
train,full,753251,LR,0.16250663013748193,0.03678560867419649,0.12572102146328543,0.9619678514438029,0.009585645575352023
train,full,756055,LR,0.13359289807057506,0.02530061017124112,0.10829228789933394,0.9570461632195142,0.009308125368024988
train,full,757764,LR,0.15586020369199796,0.0527277266866718,0.10313247700532617,0.9601927220363388,0.008214602940856845
train,full,759869,LR,0.19147004474651413,0.0494372226357361,0.14203282211077803,0.9660374261723438,0.009661144010454346
train,full,760551,LR,0.18627344221621958,0.07835528105341893,0.10791816116280066,0.9589199835568257,0.008871701598149396
train,full,761957,LR,0.16547465870121042,0.04689666738179433,0.1185779913194161,0.959743350598734,0.009554516848806356
train,full,763557,LR,0.15337940631545044,0.028443597543893667,0.12493580877155674,0.9595365837492178,0.01012728641112145
train,full,765056,LR,0.2031407710928298,0.0319539827199485,0.17118678837288132,0.9625915169116848,0.012830855955424833
train,full,766563,LR,0.22004380993286676,0.0569407037274406,0.16310310620542615,0.9705114941818486,0.009626557207918182
train,full,769064,LR,0.20219649785640667,0.06195424458677449,0.1402422532696322,0.9655257466820428,0.009673729110712084
train,full,770352,LR,0.18512919877242173,0.050962091716513766,0.13416710705590798,0.9650722655673534,0.00938658408662239
train,full,771354,LR,0.16280944562080252,0.04645537738970191,0.11635406823110062,0.9624856907461476,0.008735800125164311
train,full,773257,LR,0.20012122237474447,0.06050443889466306,0.13961678348008144,0.9634466875284614,0.010223922370458825
train,full,774663,LR,0.16939095501035528,0.03861968884314389,0.13077126616721135,0.9592719998408031,0.010666196973579154
train,full,782561,LR,0.16674161735493917,0.05995445447797454,0.10678716287696464,0.9611514343033851,0.008304585024227895
train,full,783462,LR,0.18496369697236525,0.046969864346717766,0.13799383262564746,0.9659441923040987,0.009412034068729765
train,full,786569,LR,0.16986248014328362,0.06361422247127789,0.10624825767200573,0.9581706044884428,0.008893561980062218
train,full,788674,LR,0.1752487181701236,0.0692665568298541,0.10598216134026951,0.956695546115571,0.009183126075454823
train,full,788876,LR,0.16514557022749363,0.04419162815755694,0.12095394206993669,0.9627037036484268,0.009026781991998746
train,full,792766,LR,0.2417698631039667,0.11294152415165877,0.12882833895230789,0.9678197623180199,0.008296998366728972
train,full,792867,LR,0.1999180176315319,0.0707277112512759,0.12919030638025603,0.9673074418068071,0.008463086486306346
train,full,793465,LR,0.19410181594486522,0.04937925268254966,0.14472256326231556,0.9638423839013336,0.01047596564619529
train,full,800941,LR,0.1358911567216205,0.02496657291225978,0.11092458380936071,0.9575539765335546,0.009427735270752753
train,full,802844,LR,0.15750930508245864,0.03533616422353301,0.12217314085892562,0.9628640381866678,0.009090812329798845
train,full,803240,LR,0.14317442934217528,0.03117907515740962,0.11199535418476567,0.956709195323532,0.009709957506430287
train,full,804646,LR,0.27756662818311745,0.04996637257875864,0.22760025560435876,0.977167051624256,0.010414574894539686
train,full,809252,LR,0.18091677922424462,0.07383787333016126,0.10707890589408339,0.9581597719633592,0.008963897289639129
train,full,810439,LR,0.15899001180052724,0.045568761708213064,0.1134212500923142,0.9574804198043643,0.009642441042196762
train,full,812746,LR,0.20297300823452377,0.05489155809220785,0.14808145014231594,0.9632134728140795,0.01091728700027861
train,full,815247,LR,0.5862794179958069,0.45108404825939946,0.1351953697364075,0.9684681967745996,0.008501104064632569
train,full,816653,LR,0.16190686613517172,0.032105221745539904,0.12980164438963182,0.9668312360442838,0.008623562890620488
train,full,818455,LR,0.16423677147258958,0.04265669044795409,0.12158008102463551,0.9595857724281003,0.009830131868792771
train,full,818859,LR,0.1497463199851143,0.03341440471909022,0.11633191526602409,0.9610302011098484,0.00907769746290297
train,full,820745,LR,0.23016406161152522,0.10904310351659835,0.12112095809492687,0.9597598881668059,0.009755221788167371
train,full,825048,LR,0.18881913899815528,0.07545442033453997,0.11336471866361528,0.9611204145564629,0.008814471849655146
train,full,825553,LR,0.23690149769503974,0.09558264638704629,0.14131885130799346,0.9675735014653863,0.009165271052542867
train,full,825654,LR,0.16062000687857977,0.04161158728643478,0.11900841959214499,0.9612990303182083,0.00922324034026642
train,full,826353,LR,0.15662343458789213,0.03472290115372966,0.12190053343416248,0.9656507417763065,0.008376803278864602
train,full,826454,LR,0.16995439887778313,0.02520065954882102,0.14475373932896213,0.964723865995864,0.010223422423283793
train,full,827052,LR,0.20762967063076274,0.04360683420149891,0.1640228364292638,0.9740025118007734,0.008546339996293168
train,full,828862,LR,0.20066809205859812,0.04747437703046456,0.1531937150281336,0.9683762744229822,0.00970239435508249
train,full,833249,LR,0.208157867450197,0.032847712499290325,0.17531015495090665,0.9692622287609806,0.010791622011194808
train,full,835657,LR,0.17397771538598988,0.05951178665222628,0.11446592873376359,0.9603145681917533,0.00908725026576984
train,full,837560,LR,0.16747914946729486,0.054367648708049096,0.11311150075924577,0.9605296673170228,0.008939129669652497
train,full,837964,LR,0.1682261643706595,0.04863575637492242,0.1195904079957371,0.9620778440869961,0.009081517645276965
train,full,841349,LR,0.17062553584508666,0.03344049577017714,0.1371850400749095,0.963463270246336,0.010040825765660493
train,full,843151,LR,0.2522154945201417,0.07757938477278989,0.1746361097473518,0.9731463897134743,0.009364051366592163
train,full,845458,LR,0.14626890437762224,0.03890544915527589,0.10736345522234636,0.96033957210431,0.00852770126686559
train,full,849971,LR,0.1970185524233627,0.05238271567249958,0.1446358367508631,0.9645145132658641,0.010277862387140128
train,full,852455,LR,0.177389431050255,0.05410483211886119,0.12328459893139379,0.9600050859398676,0.00987453596030411
train,full,856766,LR,0.18069650111506244,0.05013331532638598,0.13056318578867646,0.9659489703999724,0.00890328612476517
train,full,856968,LR,0.1523129841328834,0.03246941602141821,0.11984356811146521,0.9606942618280487,0.009433125143189194
train,full,857263,LR,0.16067477834558305,0.031530403442543896,0.12914437490303918,0.9612368530180266,0.01001678495152298
train,full,861456,LR,0.21216314282415713,0.08909125427224497,0.12307188855191217,0.9668034412486303,0.00817104446899038
train,full,869472,LR,0.18289922483919677,0.0772213423087827,0.10567788253041409,0.9582763182802432,0.008828036184885002
train,full,870861,LR,0.16816510437914534,0.04117029714821757,0.12699480723092774,0.9629267446382587,0.009418842909754227
train,full,871964,LR,0.1590520937171336,0.03468288435968182,0.1243692093574518,0.9627678787644958,0.009276705541602199
train,full,872158,LR,0.15030287815037205,0.03362130004579743,0.1166815781045746,0.9598141385054895,0.009389085287345864
train,full,872562,LR,0.14258361626232086,0.026665321978403714,0.11591829428391714,0.9613353281616821,0.00897082991324345
train,full,872764,LR,0.18088450744066112,0.06750973681805474,0.11337477062260638,0.9591356148226562,0.009270380787427751
train,full,873968,LR,0.1525597393477895,0.027585990778100367,0.12497374856968914,0.9606549594518945,0.009841615266708192
train,full,877269,LR,0.23575457010133052,0.11885592890882958,0.11689864119250094,0.9600047802312726,0.009351718017377988
train,full,878776,LR,0.24630711317517107,0.11086636321296914,0.1354407499622019,0.9600219171717337,0.01083208355723888
train,full,878877,LR,0.18044075789757583,0.07041657458951887,0.11002418330805694,0.9569857412216158,0.009475482443797152
